NAME,DATE,HOUR,VMX0,LAT,LON,MSLP,ID,DELV12,DELV24,DELV36,DELV48,PER,SHRD,D200,RHLO,PX30,SDBT,POT,OHC,TPW,PC2,U200,TPWC,AVBT,RSST
TD23,51009,6,25,29.3,-63.3,1009,AL232005,0,9999,9999,9999,-5,22.7,-34,64,2,7.8,-86,2,424,214,-17.7,41.9,115,26.7
TD23,51009,12,25,29.5,-64.5,1009,AL232005,0,9999,9999,9999,0,22.2,-51,63,8,17.4,-84,9,524,203,-18.2,43.3,79,26.7
TD23,51009,18,25,30,-65.2,1009,AL232005,9999,9999,9999,9999,0,25.8,-11,64,18,24.4,-80,16,271,180,-15.8,46.3,33,26.6
TD23,51010,0,25,30.7,-66,1009,AL232005,9999,9999,9999,9999,0,18.1,10,67,2,6.7,-78,4,660,218,-9.5,44.5,152,26.6
VINC,51008,6,40,32.9,-20.6,1001,AL242005,5,10,25,10,9999,19.4,-8,75,9999,9999,-53,0,1000,9999,14.9,35.7,9999,23.4
VINC,51008,12,45,33,-20.3,1000,AL242005,0,10,15,0,9999,19.6,6,75,9999,9999,-46,0,1000,9999,16.4,36.6,9999,23.4
VINC,51008,18,45,33.1,-20.1,1000,AL242005,5,20,5,-10,5,19.6,-35,73,9999,9999,-45,0,1000,9999,13.8,37.6,9999,23.3
VINC,51009,0,45,33.2,-20,999,AL242005,10,15,0,-15,0,23,-49,73,29,17.2,-44,0,1000,99,12.9,37.9,-192,23.3
VINC,51009,6,50,33.4,-19.6,998,AL242005,15,0,-15,-20,5,16.9,-16,73,18,16,-37,0,1000,108,14.8,38.3,-156,23.2
VINC,51009,12,55,33.8,-19.3,995,AL242005,5,-10,-25,-25,10,15.1,18,75,26,11.9,-28,0,1000,102,15.3,37.7,-190,23
VINC,51009,18,65,34.1,-18.9,988,AL242005,-15,-30,-35,9999,15,20.7,-4,75,21,14.1,-13,0,1000,117,19.6,38.1,-166,22.9
VINC,51010,0,60,34.3,-18.3,990,AL242005,-15,-30,-30,9999,5,17.7,21,73,11,13.1,-13,0,1000,141,18.4,37.7,-117,22.8
VINC,51010,6,50,34.5,-17.2,992,AL242005,-15,-20,9999,9999,-15,27.3,16,72,23,19.7,-20,0,1000,115,26.6,37.3,-195,22.6
VINC,51010,12,45,34.7,-15.3,995,AL242005,-15,-15,9999,9999,-15,27.2,19,73,17,16.3,-18,0,1000,182,30.2,36.9,8,22.2
VINC,51010,18,35,35.4,-12.8,998,AL242005,-5,9999,9999,9999,-15,20.5,5,74,12,16.7,-25,0,1000,181,35.9,37.7,18,22.1
VINC,51011,0,30,36.1,-10.5,1000,AL242005,0,9999,9999,9999,-15,22,29,74,3,10.5,-31,0,1000,202,36.3,36.9,72,22
VINC,51011,6,30,36.7,-8.3,1002,AL242005,9999,9999,9999,9999,-5,15,38,76,11,13.7,-27,0,1000,173,30.5,38.4,9,21.6
VINC,51011,12,30,37.7,-6,1003,AL242005,9999,9999,9999,9999,9999,22,17,74,22,19.5,-19,0,1000,114,32.1,39,-141,21
WILM,51015,18,25,17.6,-78.5,1004,AL252005,5,5,10,20,9999,4.4,46,75,76,11.5,-128,96,346,-49,4.1,62.8,-434,29.8
WILM,51016,0,25,17.6,-78.8,1004,AL252005,5,5,15,30,9999,8.1,41,76,64,17.2,-128,112,0,-31,6.6,62.6,-346,29.8
WILM,51016,6,30,17.5,-79,1003,AL252005,0,5,15,30,5,4.8,48,74,62,22.4,-126,111,71,-33,6.5,62.2,-362,29.8
WILM,51016,12,30,17.5,-79.2,1003,AL252005,0,10,25,35,5,5,65,75,42,21.5,-128,112,170,-39,7.8,64.7,-427,29.7
WILM,51016,18,30,17.5,-79.4,1002,AL252005,5,15,30,45,0,3.3,73,75,26,21.5,-121,113,0,17,4.3,66.1,-257,29.7
WILM,51017,0,30,17.4,-79.6,1001,AL252005,10,25,35,100,0,4.9,58,81,35,23,-122,107,0,7,4.1,65.6,-354,29.7
WILM,51017,6,35,16.9,-79.6,1000,AL252005,10,25,40,115,5,8.3,60,80,52,22.9,-122,89,30,-36,2.4,63.9,-441,29.7
WILM,51017,12,40,16.3,-79.7,999,AL252005,15,25,90,120,10,7.9,80,81,44,37.2,-119,66,0,-24,1.4,64.3,-352,29.7
WILM,51017,18,45,16,-79.8,997,AL252005,15,30,105,95,10,8.5,100,81,63,18.5,-107,58,0,-79,-0.3,64.2,-488,29.7
WILM,51018,0,55,15.8,-79.9,988,AL252005,10,75,105,80,15,7.4,73,82,56,14.9,-96,54,0,-70,-3.1,65.4,-468,29.7
WILM,51018,6,60,15.7,-79.9,982,AL252005,15,90,80,70,15,4.2,77,80,80,13,-91,52,0,-123,-1.2,66.9,-624,29.7
WILM,51018,12,65,16.2,-80.3,979,AL252005,65,95,70,65,10,8.4,93,82,80,13.2,-90,64,0,-135,2.6,67.6,-596,29.7
WILM,51018,18,75,16.6,-81.1,975,AL252005,75,65,55,55,15,2.2,106,79,9999,9999,-73,76,0,9999,0.2,66.5,9999,29.7
WILM,51019,0,130,16.6,-81.8,946,AL252005,30,5,0,0,65,4.1,107,82,98,6,-19,70,0,-176,-2.7,70,-709,29.7
WILM,51019,6,150,17,-82.2,892,AL252005,-10,-20,-20,-20,75,4,104,82,100,3.4,-2,73,0,-205,-2.1,70.7,-764,29.7
WILM,51019,12,160,17.3,-82.8,882,AL252005,-25,-30,-30,-35,30,9.2,111,80,100,3.5,3,71,0,-222,-1.7,69.8,-771,29.7
WILM,51019,18,140,17.4,-83.4,892,AL252005,-10,-10,-10,-20,-10,6.2,122,77,100,3.5,-9,68,0,-192,0.4,67.8,-695,29.7
WILM,51020,0,135,17.9,-84,892,AL252005,-5,-5,-10,-15,-25,10.8,77,78,98,5.8,-16,68,0,-167,0.7,70.2,-674,29.7
WILM,51020,6,130,18.1,-84.7,901,AL252005,0,0,-10,-20,-10,1.6,63,77,100,4.1,-27,66,0,-167,2.5,68.3,-693,29.7
WILM,51020,12,130,18.3,-85.2,910,AL252005,0,-5,-10,-30,-5,5.9,51,76,100,5.5,-28,67,0,-164,-1.1,69.8,-686,29.7
WILM,51020,18,130,18.6,-85.5,917,AL252005,0,-10,-20,-45,0,0.3,71,78,100,4,-18,74,0,-145,-0.9,68.5,-640,29.6
WILM,51021,0,130,19.1,-85.8,924,AL252005,-5,-10,-30,-45,0,8.9,37,75,100,5.3,-14,81,0,-121,3.8,69.9,-582,29.6
WILM,51021,6,130,19.5,-86.1,930,AL252005,-10,-20,-45,-45,0,10.3,73,74,97,6.4,-13,87,0,-108,4.6,69.5,-567,29.5
WILM,51021,12,125,20.1,-86.4,929,AL252005,-5,-25,-40,-40,-5,3,81,75,99,5.8,-21,81,0,-133,5.7,68.7,-585,29.3
WILM,51021,18,120,20.3,-86.7,926,AL252005,-10,-35,-35,-30,-10,6.3,51,73,100,8.2,-16,76,0,-123,3.1,68.9,-564,29.3
WILM,51022,0,120,20.6,-86.8,930,AL252005,-20,-35,-35,-25,-5,6.5,30,74,100,9.1,-8,67,0,-98,0.4,71.4,-523,28.8
WILM,51022,6,110,20.8,-87,935,AL252005,-25,-25,-20,0,-10,6.5,38,75,99,5.8,-25,58,0,-112,1.8,71,-599,28.8
WILM,51022,12,100,21,-87.1,947,AL252005,-15,-15,-5,-5,9999,6.7,46,75,99,8.6,-39,49,0,-121,3.8,72.2,-582,28.7
WILM,51022,18,85,21.3,-87.1,958,AL252005,0,5,25,20,9999,6.9,40,74,99,7,-46,41,0,-124,3.1,70.3,-603,28.7
WILM,51023,0,85,21.6,-87,960,AL252005,0,10,10,25,9999,12.1,19,70,97,9.3,-49,37,0,-95,5.6,72.1,-520,28.7
WILM,51023,6,85,21.8,-86.8,962,AL252005,5,25,20,15,9999,13.8,39,69,99,9.1,-55,44,0,-107,6.3,72.7,-553,28.7
WILM,51023,12,85,22.4,-86.1,961,AL252005,10,10,25,5,0,13,57,69,93,11.7,-58,75,0,-107,8.4,70.1,-535,28.8
WILM,51023,18,90,23.1,-85.4,963,AL252005,20,15,10,-15,5,5.9,61,66,94,9.8,-48,105,0,-106,9.8,69.1,-566,28.7
WILM,51024,0,95,24,-84.3,958,AL252005,0,15,-5,9999,10,18.3,51,67,99,8.5,-45,87,0,-106,19,66.9,-579,28.5
WILM,51024,6,110,25,-83.1,953,AL252005,-5,-10,-35,9999,20,16.5,84,66,99,9.9,-17,30,153,-108,21.1,67.3,-567,28.2
WILM,51024,12,95,26.2,-81,950,AL252005,15,-5,9999,9999,9999,21.7,107,67,97,14.3,-16,24,95,-104,24.7,68.6,-535,28.1
WILM,51024,18,105,28,-78.8,955,AL252005,-5,-30,9999,9999,9999,28.5,86,59,97,10.7,0,48,311,-71,30.8,64.1,-443,27.9
WILM,51025,0,110,30.1,-76,955,AL252005,-20,9999,9999,9999,9999,32.6,69,62,93,13.2,18,0,415,-89,34.8,64.1,-504,27.1
WILM,51025,6,100,33.3,-72,963,AL252005,-25,9999,9999,9999,-5,30.2,93,77,89,10.7,19,0,294,-84,44.4,62.7,-559,26.3
WILM,51025,12,90,36.8,-67.9,970,AL252005,9999,9999,9999,9999,-20,47,134,78,81,13.7,26,0,438,-95,56.7,61.1,-542,25.5
WILM,51025,18,75,40.5,-63.5,976,AL252005,9999,9999,9999,9999,-25,56.8,152,76,71,13.4,48,0,647,-57,64,56.4,-436,21.7
ALPH,51022,12,30,15.8,-67.5,1007,AL262005,15,5,0,0,9999,12.5,-21,72,75,16.9,-123,71,0,-73,-6.4,62.7,-546,29.7
ALPH,51022,18,35,16.5,-68.5,1005,AL262005,10,-5,-5,-5,9999,18.3,0,74,88,11.3,-107,62,0,-101,-7.4,62.6,-563,29.6
ALPH,51023,0,45,17.3,-69.6,1000,AL262005,-10,-15,-15,9999,15,13,-6,75,59,14.3,-96,82,0,-51,-7.6,63.7,-493,29.4
ALPH,51023,6,45,17.8,-70.5,998,AL262005,-15,-15,-15,9999,10,10.9,-3,77,71,17.9,-99,88,0,-59,-8.6,62.9,-558,29.4
ALPH,51023,12,35,18.6,-72.2,1002,AL262005,-5,-5,9999,9999,9999,12.4,4,76,93,7.6,-115,81,0,-103,-10.7,61.2,-624,29.6
ALPH,51023,18,30,19.8,-72.7,1004,AL262005,0,0,9999,9999,9999,7.5,28,74,77,11.1,-114,57,0,-22,-8.3,59.1,-405,29.6
ALPH,51024,0,30,21.6,-72.9,1004,AL262005,0,9999,9999,9999,9999,7.3,22,74,33,12.3,-108,51,0,42,2,61.2,-345,29.4
ALPH,51024,6,30,23.5,-73,1004,AL262005,0,9999,9999,9999,0,4.5,36,72,29,19.1,-97,54,0,100,13.4,61.4,-187,28.9
ALPH,51024,12,30,25.1,-72.4,1004,AL262005,9999,9999,9999,9999,0,14.1,67,74,14,17.6,-90,22,0,99,15.9,61.1,-210,28.4
ALPH,51024,18,30,27.9,-70.8,1004,AL262005,9999,9999,9999,9999,0,15.1,97,72,4,13.3,-70,32,0,196,20.6,58.8,68,27.6
BETA,51026,18,30,10.4,-80.9,1007,AL272005,5,20,20,20,9999,1.4,11,83,77,13.8,-137,41,0,-36,0.6,62.8,-416,29.8
BETA,51027,0,30,10.7,-81.1,1007,AL272005,15,20,20,30,9999,3.3,12,84,50,14.3,-139,28,0,-27,-1.8,62.4,-388,29.8
BETA,51027,6,35,11,-81.3,1005,AL272005,15,15,15,35,5,8.6,23,86,49,15.4,-134,29,0,-18,-2.1,63.1,-462,29.7
BETA,51027,12,45,11.3,-81.3,1000,AL272005,5,5,15,30,15,2.9,48,84,72,13.6,-125,31,0,-31,-3,60.4,-507,29.7
BETA,51027,18,50,11.6,-81.3,997,AL272005,0,0,20,25,15,5.3,48,84,91,8.4,-113,33,0,-80,-5.8,62.3,-606,29.7
BETA,51028,0,50,11.9,-81.2,995,AL272005,0,10,25,40,5,12.8,59,84,61,15.9,-112,35,0,-47,-9.5,60.9,-467,29.6
BETA,51028,6,50,12.3,-81.1,994,AL272005,0,20,25,50,0,12.3,66,85,74,12.3,-113,36,0,-55,-9.8,62.3,-541,29.5
BETA,51028,12,50,12.8,-81,993,AL272005,10,25,40,40,0,12.6,98,82,83,11.4,-115,36,0,-99,-9.3,62.6,-605,29.4
BETA,51028,18,50,13.2,-81.1,991,AL272005,20,25,50,5,0,17.3,76,84,79,13.8,-104,34,0,-116,-11.9,64.7,-611,29.3
BETA,51029,0,60,13.4,-81.2,988,AL272005,15,30,30,-40,10,17.5,67,84,57,18,-97,24,0,-56,-11.7,65.9,-516,29.4
BETA,51029,6,70,13.6,-81.4,985,AL272005,5,30,-15,9999,20,14.1,59,86,96,6.5,-90,30,0,-114,-9.5,65.6,-674,29.4
BETA,51029,12,75,13.7,-81.6,982,AL272005,15,15,-55,9999,15,7.7,70,85,99,5.8,-87,35,0,-133,-8,64.3,-678,29.4
BETA,51029,18,75,13.7,-82.1,980,AL272005,25,-20,9999,9999,5,7.8,84,81,98,6.7,-79,44,0,-143,-10.3,65.2,-677,29.4
BETA,51030,0,90,13.6,-82.6,970,AL272005,0,-70,9999,9999,15,10.1,89,82,99,6,-65,68,0,-144,-11.8,65.7,-660,29.4
BETA,51030,6,100,13.3,-83.1,962,AL272005,-45,9999,9999,9999,25,12.5,81,82,87,10.4,-59,68,0,-96,-13.9,64.9,-599,29.4
BETA,51030,12,90,12.9,-83.5,970,AL272005,-70,9999,9999,9999,0,9.7,89,82,51,10.6,-76,63,0,-34,-14,62.9,-406,29.5
BETA,51030,18,55,12.7,-84.1,990,AL272005,9999,9999,9999,9999,9999,8.5,82,83,37,14.5,-100,50,0,19,-13.5,63,-310,29.3
BETA,51031,0,20,12.7,-84.9,1000,AL272005,9999,9999,9999,9999,9999,9.9,91,83,15,10.3,-129,14,0,73,-15.3,63.6,-193,28.8
GAMM,51114,0,30,13.2,-62.1,1007,AL282005,0,0,5,0,9999,18,28,84,35,25.6,-120,41,0,51,13.6,60.5,-187,29.1
GAMM,51114,6,30,13.6,-62.8,1006,AL282005,0,5,0,0,9999,22.9,42,84,50,34,-125,52,0,3,17.5,60.4,-315,29.2
GAMM,51114,12,30,13.8,-63.4,1006,AL282005,0,5,0,-5,0,28.9,53,83,40,28.6,-126,61,0,23,18.3,60.7,-266,29.2
GAMM,51114,18,30,14.1,-64.2,1005,AL282005,5,0,0,9999,0,27.3,63,82,41,26.5,-120,65,0,22,17.5,60.4,-229,29.3
GAMM,51115,0,30,14.2,-65,1004,AL282005,5,0,-5,9999,0,26.9,45,85,25,19.5,-122,76,0,76,15.2,61.6,-91,29.3
GAMM,51115,6,35,14.3,-66,1004,AL282005,-5,-5,9999,9999,5,29.9,32,82,29,21.5,-122,63,0,106,19.7,61,-55,29.3
GAMM,51115,12,35,14.4,-67.1,1004,AL282005,-5,-10,9999,9999,5,34,12,81,35,31.8,-121,43,0,63,15.3,61.3,-192,29.3
GAMM,51115,18,30,14.7,-68.4,1005,AL282005,0,9999,9999,9999,-5,32.6,33,80,46,27.4,-117,39,0,25,15.5,60.2,-292,29.3
GAMM,51116,0,30,14.8,-69.9,1006,AL282005,-5,9999,9999,9999,-5,26,28,81,44,22.9,-119,63,0,65,9.8,60,-181,29.4
GAMM,51116,6,30,14.8,-71.5,1006,AL282005,9999,9999,9999,9999,0,20.1,47,82,16,23,-125,83,15,97,9.5,60.1,-122,29.5
GAMM,51116,12,25,14.7,-73.1,1006,AL282005,9999,9999,9999,9999,-5,23.7,68,78,24,20.5,-132,93,44,72,6,58.2,-228,29.5
GAMM,51118,18,35,15.7,-85.6,1006,AL282005,5,5,0,-5,9999,20.2,94,78,36,14.2,-100,55,0,50,-5.4,61.9,-174,27.7
GAMM,51119,0,40,16,-85.6,1005,AL282005,5,0,-10,-15,9999,22.9,60,81,37,18.7,-92,46,0,18,-1.5,61.8,-285,27.5
GAMM,51119,6,40,16.1,-85.6,1004,AL282005,0,-5,-10,9999,5,24.4,55,81,36,19,-74,45,0,28,2.4,60.6,-259,27.5
GAMM,51119,12,45,16.1,-85.4,1002,AL282005,-5,-15,-20,9999,5,22.7,73,78,23,14.4,-71,45,0,64,3.5,58.7,-152,27.5
GAMM,51119,18,40,16.2,-85.2,1004,AL282005,-5,-10,9999,9999,0,22.7,96,77,20,16.9,-89,44,0,102,2.9,59.6,-56,27.5
GAMM,51120,0,40,16.4,-85,1005,AL282005,-10,-15,9999,9999,-5,30.9,84,77,41,19.6,-87,37,0,76,5,61.3,-166,27.5
GAMM,51120,6,35,16.6,-85,1006,AL282005,-5,9999,9999,9999,-5,33.2,65,77,9,12.1,-100,35,0,116,7.9,61.1,-46,27.6
GAMM,51120,12,30,16.7,-85.2,1007,AL282005,-5,9999,9999,9999,-10,37.4,50,74,4,10.1,-105,34,0,133,11.4,58.7,-53,27.5
GAMM,51120,18,30,16.9,-85.5,1007,AL282005,9999,9999,9999,9999,-5,36.1,30,74,8,10.8,-99,31,0,173,17.2,56.7,28,27.5
GAMM,51121,0,25,17.1,-85.5,1008,AL282005,9999,9999,9999,9999,-5,34.1,-11,75,0,4.6,-107,29,0,189,21.1,55.9,80,27.5
DELT,51122,18,45,30.7,-40.5,986,AL292005,0,5,10,15,9999,4.5,-5,70,9999,9999,-57,0,1000,9999,9.5,35.7,9999,23.9
DELT,51123,0,45,29.9,-40.9,984,AL292005,5,10,15,15,9999,16.7,-13,70,43,20.7,-59,0,1000,75,11.8,37,-226,24.1
DELT,51123,6,45,28.8,-41.3,983,AL292005,5,10,15,10,0,31.7,-47,67,33,16.7,-62,0,1000,77,13.1,38.1,-195,24.5
DELT,51123,12,50,27.4,-41.2,983,AL292005,5,10,10,5,5,39,-52,67,32,19.1,-61,0,1000,84,14.8,38.5,-213,25.1
DELT,51123,18,50,26.4,-40.8,983,AL292005,5,10,5,0,5,43.5,-26,63,51,22.2,-63,0,1000,58,13.6,39.6,-271,25.4
DELT,51124,0,55,25.5,-40.2,982,AL292005,5,5,0,-10,5,47.9,-25,67,45,23.6,-61,0,1000,52,10.6,41.6,-265,25.7
DELT,51124,6,55,25,-39.6,981,AL292005,5,0,-5,-15,5,34,-59,68,65,18.7,-61,0,1000,9,17.5,41.6,-341,25.8
DELT,51124,12,60,24.8,-39,980,AL292005,0,-5,-15,-25,5,38.7,-70,69,39,17,-52,0,985,87,17.4,44.1,-151,25.8
DELT,51124,18,60,24.6,-38.9,980,AL292005,-5,-10,-20,-25,5,39.5,-40,65,44,17.2,-50,0,1000,62,11.6,44.3,-223,25.8
DELT,51125,0,60,24.1,-39,980,AL292005,-5,-15,-25,-25,0,45.6,-10,67,63,20.5,-52,0,963,30,12.4,44.1,-359,26
DELT,51125,6,55,23.8,-39.3,982,AL292005,-5,-15,-20,-10,-5,41.3,-58,68,49,24.3,-60,0,1000,74,11.8,44.3,-237,26.1
DELT,51125,12,55,23.3,-39.6,982,AL292005,-10,-20,-20,5,-5,40.8,-55,70,36,21.7,-56,0,745,88,14.3,45.1,-204,26.2
DELT,51125,18,50,22.8,-39.8,985,AL292005,-10,-15,-5,10,-5,51.9,-56,68,34,23.6,-61,0,1000,72,26.2,43.6,-240,26.2
DELT,51126,0,45,22.3,-39.8,989,AL292005,-10,-10,15,15,-10,49.7,-40,74,36,27.6,-54,0,926,132,30.3,46.3,-80,25.6
DELT,51126,6,40,21.8,-39.4,993,AL292005,-5,5,20,20,-10,45.5,-21,73,28,21.3,-61,0,1000,158,34.6,44.4,-10,25.7
DELT,51126,12,35,22,-38.4,997,AL292005,0,25,25,9999,-10,38.8,-24,74,24,18.8,-63,0,1000,166,33.2,45.3,24,25.5
DELT,51126,18,35,22.6,-37.3,997,AL292005,10,25,25,9999,-5,36,14,73,32,29.6,-60,0,1000,145,38.2,43.3,-50,25.3
DELT,51127,0,35,23.5,-35.8,998,AL292005,25,25,9999,9999,0,37.9,17,79,26,25.5,-58,0,942,150,42,45.7,-16,25.1
DELT,51127,6,45,24.8,-34,993,AL292005,15,15,9999,9999,10,31.7,58,78,28,23.5,-44,0,1000,133,41.9,45.2,-34,24.7
DELT,51127,12,60,26.7,-31.9,982,AL292005,0,9999,9999,9999,25,31.3,68,81,52,21.1,-19,0,982,30,41.9,45.8,-292,23.8
DELT,51127,18,60,28.3,-29.9,982,AL292005,0,9999,9999,9999,15,28.2,71,83,43,20.4,-2,0,849,57,45.3,46.3,-213,23
DELT,51128,0,60,29.1,-27.5,983,AL292005,9999,9999,9999,9999,0,41.2,60,78,23,23.6,5,0,962,111,52,45.3,-88,22.3
DELT,51128,6,60,29.9,-24.8,984,AL292005,9999,9999,9999,9999,0,50.2,65,71,32,28.7,10,0,1000,76,59.6,39.5,-155,21.7
EPSI,51129,6,45,31.5,-49.2,993,AL302005,0,5,5,5,9999,12.8,25,73,34,26.7,-63,0,1000,76,8.7,33.7,-165,23.6
EPSI,51129,12,45,31.6,-50,993,AL302005,0,10,5,5,9999,16.5,39,79,53,22.6,-61,0,1000,7,7.7,37.4,-327,23.6
EPSI,51129,18,45,31.4,-50.8,993,AL302005,5,5,5,10,0,15.5,20,73,33,15.1,-62,0,1000,41,8.8,37.1,-264,23.7
EPSI,51130,0,45,31.4,-51.5,993,AL302005,10,5,5,10,0,16.3,7,76,18,13.2,-59,0,1000,78,10.2,37.7,-206,23.7
EPSI,51130,6,50,31.1,-52.5,992,AL302005,0,0,5,5,5,9.3,-15,70,39,24.1,-52,0,1000,57,6,37.6,-273,23.5
EPSI,51130,12,55,30.8,-53.5,991,AL302005,-5,-5,0,5,10,9.3,-24,73,40,18.8,-41,0,1000,76,11.2,38.4,-261,23.5
EPSI,51130,18,50,30.1,-54.2,991,AL302005,0,5,5,15,0,12.9,-42,67,31,11.7,-46,0,1000,100,18.9,37.8,-165,23.8
EPSI,51201,0,50,29.7,-53.8,992,AL302005,0,5,10,15,-5,14.5,-1,70,9999,9999,-47,0,1000,9999,22.7,38.2,9999,24
EPSI,51201,6,50,30,-52.7,992,AL302005,5,5,15,15,0,10.2,1,72,48,22.4,-44,0,1000,90,22.5,38.4,-229,23.9
EPSI,51201,12,50,30.8,-51.9,992,AL302005,5,10,15,15,0,13.8,3,73,48,19.1,-41,0,1000,57,25.3,39.7,-303,23.8
EPSI,51201,18,55,31.4,-51.3,991,AL302005,0,10,10,10,5,20.1,-20,74,40,12.8,-34,0,1000,55,30.1,39.4,-279,23.7
EPSI,51202,0,55,31.9,-50.6,991,AL302005,5,10,10,10,5,23,-5,74,22,15.4,-29,0,1000,115,32.8,40.4,-123,23.4
EPSI,51202,6,55,32.5,-49.8,990,AL302005,10,10,10,10,0,25.8,-11,76,46,22.2,-26,0,1000,103,37.3,40.6,-210,23
EPSI,51202,12,60,33.2,-48.9,989,AL302005,5,5,5,10,5,32.4,-4,76,52,18.1,-15,0,1000,59,41.3,41.3,-273,22.5
EPSI,51202,18,65,33.9,-47.9,987,AL302005,0,0,0,5,10,31.3,2,72,46,17.6,-6,0,1000,75,41.7,40.8,-246,22.2
EPSI,51203,0,65,34.3,-47.1,987,AL302005,0,0,5,5,5,29.7,-29,71,42,16.6,1,0,1000,87,41.4,41.6,-213,21.7
EPSI,51203,6,65,34.5,-46.2,987,AL302005,0,0,5,10,0,15.2,-7,71,48,12,0,0,1000,77,34.3,40.1,-239,21.6
EPSI,51203,12,65,34.5,-45,987,AL302005,0,5,5,10,0,18.4,1,72,40,14.4,-2,0,1000,104,32.6,39.7,-187,21.7
EPSI,51203,18,65,34.5,-43.7,987,AL302005,0,5,10,5,0,19.7,2,70,52,11.9,-3,0,1000,83,35.8,39.1,-245,21.9
EPSI,51204,0,65,34.3,-42.3,987,AL302005,5,5,10,0,0,24.6,17,69,58,13.1,-7,0,1000,78,36.9,39.2,-248,22
EPSI,51204,6,65,34.4,-41.1,987,AL302005,5,10,5,0,0,29.9,-9,71,65,12.7,-6,0,1000,59,39.6,38.2,-296,21.8
EPSI,51204,12,70,34.3,-39.8,984,AL302005,0,5,-5,-5,5,26.1,4,70,70,7.9,0,0,1000,67,35.8,39.4,-270,21.8
EPSI,51204,18,70,34.3,-38.8,985,AL302005,5,0,-5,-5,5,24.6,2,69,54,15.2,3,0,1000,67,34.1,38.3,-235,21.6
EPSI,51205,0,70,34.2,-37.8,985,AL302005,5,-5,-5,-5,0,31.6,9,67,50,16.3,3,0,1000,67,35.5,38.7,-242,21.4
EPSI,51205,6,75,34,-36.7,981,AL302005,-5,-10,-10,-10,5,29.6,14,68,59,13.1,8,0,1000,63,34.2,37.9,-264,21.3
EPSI,51205,12,75,33.8,-35.5,981,AL302005,-10,-10,-10,-10,5,29.1,23,69,65,14.1,3,0,1000,64,29.6,38.8,-255,21.5
EPSI,51205,18,70,33.7,-34.6,985,AL302005,-5,-5,-5,-10,-5,25.3,22,67,73,13.1,-2,0,1000,44,26.5,37.2,-287,21.5
EPSI,51206,0,65,33.4,-33.8,986,AL302005,0,0,0,-15,-10,28.6,25,62,52,17.4,-10,0,1000,68,24.7,37.5,-207,21.6
EPSI,51206,6,65,33.1,-33.7,986,AL302005,0,0,-5,-30,-5,18.6,26,60,63,14.8,-12,0,1000,42,22.2,35.8,-270,21.7
EPSI,51206,12,65,32.3,-33.7,987,AL302005,0,0,-15,-35,0,22.1,-1,59,51,17.1,-16,0,1000,71,24.9,35.7,-232,22.1
EPSI,51206,18,65,31.6,-34.2,987,AL302005,0,-5,-30,9999,0,15.9,-28,57,50,14.1,-20,0,1000,60,21,34.5,-273,22.5
EPSI,51207,0,65,30.8,-34.9,987,AL302005,0,-15,-35,9999,0,16.3,-52,52,46,16.7,-22,0,1000,92,24.2,34.9,-250,22.9
EPSI,51207,6,65,30.1,-36,987,AL302005,-5,-30,9999,9999,0,21.2,-47,54,65,16.2,-31,0,1000,51,22.2,35.8,-314,23.1
EPSI,51207,12,65,29.4,-37.1,987,AL302005,-15,-35,9999,9999,0,17.8,-74,53,55,17.2,-21,0,1000,36,15.2,37.1,-336,23.3
EPSI,51207,18,60,28.7,-38.1,991,AL302005,-25,9999,9999,9999,-5,33.2,-49,52,27,18.6,-25,0,1000,86,20.8,37.5,-218,23.5
EPSI,51208,0,50,28.2,-38.8,997,AL302005,-20,9999,9999,9999,-15,36.9,-71,51,30,25.5,-34,0,1000,134,16.6,38.2,-89,23.7
EPSI,51208,6,35,27.4,-39.3,1003,AL302005,9999,9999,9999,9999,-25,51.4,-90,51,16,18,-48,0,1000,179,26.5,38.3,30,23.9
EPSI,51208,12,30,26.5,-40,1005,AL302005,9999,9999,9999,9999,-20,51.6,-90,49,0,3.4,-52,0,1000,232,26.9,37.2,140,24.3
ZETA,51230,0,30,23.9,-35.6,1009,AL312005,15,15,20,20,9999,35,19,67,9999,9999,-65,0,940,9999,21.5,44.4,9999,24.4
ZETA,51230,6,40,24.2,-36.1,1005,AL312005,5,10,5,10,9999,27.2,1,70,9999,9999,-57,0,1000,9999,23,43.8,9999,24.3
ZETA,51230,12,45,24.7,-36.6,1002,AL312005,0,5,5,5,15,21.5,-20,67,9999,9999,-48,0,917,9999,19.6,44.7,9999,24.2
ZETA,51230,18,45,25.2,-37,1000,AL312005,5,0,5,10,5,15.1,-7,70,46,16.4,-49,0,1000,15,18.8,42.7,-332,24
ZETA,51231,0,45,25.6,-37.3,1000,AL312005,5,5,5,10,0,28.4,-8,69,39,27.5,-41,0,1000,53,26.2,44,-240,23.4
ZETA,51231,6,50,25.7,-37.6,997,AL312005,-5,0,5,0,5,33.7,-33,70,39,24.9,-38,0,1000,26,32.3,42.3,-284,23.4
ZETA,51231,12,50,25.7,-37.9,997,AL312005,0,0,5,-5,5,27.7,-39,72,20,23,-35,0,1000,66,25.5,41.3,-181,23.3
ZETA,51231,18,45,25.7,-38.1,1000,AL312005,5,10,5,5,-5,35.9,-7,70,24,23.2,-38,0,1000,91,37.1,39.5,-147,23.3
