"","lat","lon","City","State","County","Country","Year","Precipitation"
"4005",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","1990",201.712448744741
"4006",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","1991",360.568256185806
"4007",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","1992",519.424063626871
"4008",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","1993",678.279871067935
"4009",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","1994",837.135678509
"4010",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","1995",995.991485950065
"4011",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","1996",1154.84729339113
"4012",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","1997",1313.70310083219
"4013",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","1998",1472.55890827326
"4014",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","1999",1631.41471571432
"4015",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2000",1790.27052315539
"4016",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2001",1949.12633059645
"4017",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2002",2107.98213803752
"4018",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2003",2266.83794547858
"4019",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2004",2425.69375291965
"4020",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2005",2584.54956036071
"4021",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2006",2743.40536780178
"4022",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2007",2902.26117524284
"4023",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2008",3061.11698268391
"4024",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2009",3219.97279012497
"4025",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2010",3378.82859756604
"4026",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2011",3537.6844050071
"4027",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2012",3696.54021244817
"4028",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2013",3855.39601988923
"4029",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2014",4014.2518273303
"4030",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2015",4173.10763477136
"4031",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2016",4331.96344221243
"4032",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2017",4490.81924965349
"4033",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","1990",201.712448744741
"4034",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","1991",360.568256185806
"4035",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","1992",519.424063626871
"4036",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","1993",678.279871067935
"4037",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","1994",837.135678509
"4038",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","1995",995.991485950065
"4039",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","1996",1154.84729339113
"4040",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","1997",1313.70310083219
"4041",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","1998",1472.55890827326
"4042",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","1999",1631.41471571432
"4043",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2000",1790.27052315539
"4044",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2001",1949.12633059645
"4045",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2002",2107.98213803752
"4046",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2003",2266.83794547858
"4047",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2004",2425.69375291965
"4048",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2005",2584.54956036071
"4049",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2006",2743.40536780178
"4050",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2007",2902.26117524284
"4051",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2008",3061.11698268391
"4052",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2009",3219.97279012497
"4053",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2010",3378.82859756604
"4054",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2011",3537.6844050071
"4055",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2012",3696.54021244817
"4056",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2013",3855.39601988923
"4057",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2014",4014.2518273303
"4058",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2015",4173.10763477136
"4059",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2016",4331.96344221243
"4060",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2017",4490.81924965349
"4061",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","1990",201.712448744741
"4062",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","1991",360.568256185806
"4063",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","1992",519.424063626871
"4064",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","1993",678.279871067935
"4065",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","1994",837.135678509
"4066",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","1995",995.991485950065
"4067",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","1996",1154.84729339113
"4068",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","1997",1313.70310083219
"4069",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","1998",1472.55890827326
"4070",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","1999",1631.41471571432
"4071",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2000",1790.27052315539
"4072",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2001",1949.12633059645
"4073",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2002",2107.98213803752
"4074",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2003",2266.83794547858
"4075",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2004",2425.69375291965
"4076",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2005",2584.54956036071
"4077",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2006",2743.40536780178
"4078",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2007",2902.26117524284
"4079",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2008",3061.11698268391
"4080",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2009",3219.97279012497
"4081",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2010",3378.82859756604
"4082",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2011",3537.6844050071
"4083",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2012",3696.54021244817
"4084",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2013",3855.39601988923
"4085",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2014",4014.2518273303
"4086",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2015",4173.10763477136
"4087",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2016",4331.96344221243
"4088",29.38883,-90.71398,"Dulac","Louisiana","Terrebonne Parish","US","2017",4490.81924965349
"4089",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","1990",185.01031139478
"4090",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","1991",344.243370671835
"4091",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","1992",503.47642994889
"4092",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","1993",662.709489225945
"4093",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","1994",821.942548503
"4094",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","1995",981.175607780055
"4095",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","1996",1140.40866705711
"4096",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","1997",1299.64172633416
"4097",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","1998",1458.87478561122
"4098",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","1999",1618.10784488827
"4099",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","2000",1777.34090416533
"4100",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","2001",1936.57396344238
"4101",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","2002",2095.80702271944
"4102",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","2003",2255.04008199649
"4103",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","2004",2414.27314127355
"4104",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","2005",2573.5062005506
"4105",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","2006",2732.73925982766
"4106",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","2007",2891.97231910471
"4107",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","2008",3051.20537838177
"4108",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","2009",3210.43843765882
"4109",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","2010",3369.67149693588
"4110",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","2011",3528.90455621293
"4111",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","2012",3688.13761548999
"4112",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","2013",3847.37067476704
"4113",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","2014",4006.6037340441
"4114",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","2015",4165.83679332115
"4115",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","2016",4325.06985259821
"4116",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","2017",4484.30291187526
"4117",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","1990",185.01031139478
"4118",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","1991",344.243370671835
"4119",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","1992",503.47642994889
"4120",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","1993",662.709489225945
"4121",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","1994",821.942548503
"4122",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","1995",981.175607780055
"4123",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","1996",1140.40866705711
"4124",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","1997",1299.64172633416
"4125",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","1998",1458.87478561122
"4126",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","1999",1618.10784488827
"4127",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","2000",1777.34090416533
"4128",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","2001",1936.57396344238
"4129",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","2002",2095.80702271944
"4130",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","2003",2255.04008199649
"4131",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","2004",2414.27314127355
"4132",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","2005",2573.5062005506
"4133",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","2006",2732.73925982766
"4134",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","2007",2891.97231910471
"4135",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","2008",3051.20537838177
"4136",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","2009",3210.43843765882
"4137",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","2010",3369.67149693588
"4138",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","2011",3528.90455621293
"4139",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","2012",3688.13761548999
"4140",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","2013",3847.37067476704
"4141",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","2014",4006.6037340441
"4142",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","2015",4165.83679332115
"4143",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","2016",4325.06985259821
"4144",29.79772,-93.32515,"Cameron","Louisiana","Cameron Parish","US","2017",4484.30291187526
"4145",29.30135,-94.7977,"Galveston","Texas","Galveston County","US","1990",170.361773351266
"4146",29.30135,-94.7977,"Galveston","Texas","Galveston County","US","1991",331.044638574699
"4147",29.30135,-94.7977,"Galveston","Texas","Galveston County","US","1992",491.727503798133
"4148",29.30135,-94.7977,"Galveston","Texas","Galveston County","US","1993",652.410369021566
"4149",29.30135,-94.7977,"Galveston","Texas","Galveston County","US","1994",813.093234245
"4150",29.30135,-94.7977,"Galveston","Texas","Galveston County","US","1995",973.776099468433
"4151",29.30135,-94.7977,"Galveston","Texas","Galveston County","US","1996",1134.45896469187
"4152",29.30135,-94.7977,"Galveston","Texas","Galveston County","US","1997",1295.1418299153
"4153",29.30135,-94.7977,"Galveston","Texas","Galveston County","US","1998",1455.82469513873
"4154",29.30135,-94.7977,"Galveston","Texas","Galveston County","US","1999",1616.50756036217
"4155",29.30135,-94.7977,"Galveston","Texas","Galveston County","US","2000",1777.1904255856
"4156",29.30135,-94.7977,"Galveston","Texas","Galveston County","US","2001",1937.87329080903
"4157",29.30135,-94.7977,"Galveston","Texas","Galveston County","US","2002",2098.55615603247
"4158",29.30135,-94.7977,"Galveston","Texas","Galveston County","US","2003",2259.2390212559
"4159",29.30135,-94.7977,"Galveston","Texas","Galveston County","US","2004",2419.92188647933
"4160",29.30135,-94.7977,"Galveston","Texas","Galveston County","US","2005",2580.60475170277
"4161",29.30135,-94.7977,"Galveston","Texas","Galveston County","US","2006",2741.2876169262
"4162",29.30135,-94.7977,"Galveston","Texas","Galveston County","US","2007",2901.97048214964
"4163",29.30135,-94.7977,"Galveston","Texas","Galveston County","US","2008",3062.65334737307
"4164",29.30135,-94.7977,"Galveston","Texas","Galveston County","US","2009",3223.3362125965
"4165",29.30135,-94.7977,"Galveston","Texas","Galveston County","US","2010",3384.01907781994
"4166",29.30135,-94.7977,"Galveston","Texas","Galveston County","US","2011",3544.70194304337
"4167",29.30135,-94.7977,"Galveston","Texas","Galveston County","US","2012",3705.3848082668
"4168",29.30135,-94.7977,"Galveston","Texas","Galveston County","US","2013",3866.06767349024
"4169",29.30135,-94.7977,"Galveston","Texas","Galveston County","US","2014",4026.75053871367
"4170",29.30135,-94.7977,"Galveston","Texas","Galveston County","US","2015",4187.4334039371
"4171",29.30135,-94.7977,"Galveston","Texas","Galveston County","US","2016",4348.11626916054
"4172",29.30135,-94.7977,"Galveston","Texas","Galveston County","US","2017",4508.79913438397
"4173",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","1990",129.552356805277
"4174",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","1991",296.649339774458
"4175",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","1992",463.746322743639
"4176",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","1993",630.843305712819
"4177",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","1994",797.940288682
"4178",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","1995",965.037271651181
"4179",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","1996",1132.13425462036
"4180",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","1997",1299.23123758954
"4181",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","1998",1466.32822055872
"4182",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","1999",1633.4252035279
"4183",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2000",1800.52218649708
"4184",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2001",1967.61916946626
"4185",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2002",2134.71615243544
"4186",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2003",2301.81313540463
"4187",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2004",2468.91011837381
"4188",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2005",2636.00710134299
"4189",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2006",2803.10408431217
"4190",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2007",2970.20106728135
"4191",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2008",3137.29805025053
"4192",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2009",3304.39503321971
"4193",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2010",3471.49201618889
"4194",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2011",3638.58899915807
"4195",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2012",3805.68598212725
"4196",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2013",3972.78296509643
"4197",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2014",4139.87994806561
"4198",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2015",4306.97693103479
"4199",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2016",4474.07391400397
"4200",26.10369,-97.16469,"South Padre Island","Texas","Cameron County","US","2017",4641.17089697315
"4201",28.95414,-95.35966,"Freeport","Texas","Brazoria County","US","1990",163.636506784888
"4202",28.95414,-95.35966,"Freeport","Texas","Brazoria County","US","1991",325.141150003666
"4203",28.95414,-95.35966,"Freeport","Texas","Brazoria County","US","1992",486.645793222444
"4204",28.95414,-95.35966,"Freeport","Texas","Brazoria County","US","1993",648.150436441222
"4205",28.95414,-95.35966,"Freeport","Texas","Brazoria County","US","1994",809.65507966
"4206",28.95414,-95.35966,"Freeport","Texas","Brazoria County","US","1995",971.159722878778
"4207",28.95414,-95.35966,"Freeport","Texas","Brazoria County","US","1996",1132.66436609756
"4208",28.95414,-95.35966,"Freeport","Texas","Brazoria County","US","1997",1294.16900931633
"4209",28.95414,-95.35966,"Freeport","Texas","Brazoria County","US","1998",1455.67365253511
"4210",28.95414,-95.35966,"Freeport","Texas","Brazoria County","US","1999",1617.17829575389
"4211",28.95414,-95.35966,"Freeport","Texas","Brazoria County","US","2000",1778.68293897267
"4212",28.95414,-95.35966,"Freeport","Texas","Brazoria County","US","2001",1940.18758219145
"4213",28.95414,-95.35966,"Freeport","Texas","Brazoria County","US","2002",2101.69222541022
"4214",28.95414,-95.35966,"Freeport","Texas","Brazoria County","US","2003",2263.196868629
"4215",28.95414,-95.35966,"Freeport","Texas","Brazoria County","US","2004",2424.70151184778
"4216",28.95414,-95.35966,"Freeport","Texas","Brazoria County","US","2005",2586.20615506656
"4217",28.95414,-95.35966,"Freeport","Texas","Brazoria County","US","2006",2747.71079828534
"4218",28.95414,-95.35966,"Freeport","Texas","Brazoria County","US","2007",2909.21544150411
"4219",28.95414,-95.35966,"Freeport","Texas","Brazoria County","US","2008",3070.72008472289
"4220",28.95414,-95.35966,"Freeport","Texas","Brazoria County","US","2009",3232.22472794167
"4221",28.95414,-95.35966,"Freeport","Texas","Brazoria County","US","2010",3393.72937116045
"4222",28.95414,-95.35966,"Freeport","Texas","Brazoria County","US","2011",3555.23401437922
"4223",28.95414,-95.35966,"Freeport","Texas","Brazoria County","US","2012",3716.738657598
"4224",28.95414,-95.35966,"Freeport","Texas","Brazoria County","US","2013",3878.24330081678
"4225",28.95414,-95.35966,"Freeport","Texas","Brazoria County","US","2014",4039.74794403556
"4226",28.95414,-95.35966,"Freeport","Texas","Brazoria County","US","2015",4201.25258725434
"4227",28.95414,-95.35966,"Freeport","Texas","Brazoria County","US","2016",4362.75723047311
"4228",28.95414,-95.35966,"Freeport","Texas","Brazoria County","US","2017",4524.26187369189
"4229",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","1990",230.546578834175
"4230",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","1991",386.705434629131
"4231",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","1992",542.864290424088
"4232",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","1993",699.023146219044
"4233",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","1994",855.182002014
"4234",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","1995",1011.34085780896
"4235",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","1996",1167.49971360391
"4236",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","1997",1323.65856939887
"4237",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","1998",1479.81742519382
"4238",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","1999",1635.97628098878
"4239",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2000",1792.13513678374
"4240",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2001",1948.29399257869
"4241",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2002",2104.45284837365
"4242",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2003",2260.61170416861
"4243",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2004",2416.77055996356
"4244",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2005",2572.92941575852
"4245",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2006",2729.08827155347
"4246",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2007",2885.24712734843
"4247",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2008",3041.40598314339
"4248",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2009",3197.56483893834
"4249",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2010",3353.7236947333
"4250",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2011",3509.88255052826
"4251",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2012",3666.04140632321
"4252",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2013",3822.20026211817
"4253",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2014",3978.35911791312
"4254",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2015",4134.51797370808
"4255",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2016",4290.67682950304
"4256",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2017",4446.83568529799
"4257",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","1990",230.546578834175
"4258",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","1991",386.705434629131
"4259",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","1992",542.864290424088
"4260",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","1993",699.023146219044
"4261",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","1994",855.182002014
"4262",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","1995",1011.34085780896
"4263",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","1996",1167.49971360391
"4264",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","1997",1323.65856939887
"4265",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","1998",1479.81742519382
"4266",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","1999",1635.97628098878
"4267",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2000",1792.13513678374
"4268",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2001",1948.29399257869
"4269",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2002",2104.45284837365
"4270",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2003",2260.61170416861
"4271",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2004",2416.77055996356
"4272",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2005",2572.92941575852
"4273",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2006",2729.08827155347
"4274",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2007",2885.24712734843
"4275",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2008",3041.40598314339
"4276",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2009",3197.56483893834
"4277",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2010",3353.7236947333
"4278",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2011",3509.88255052826
"4279",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2012",3666.04140632321
"4280",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2013",3822.20026211817
"4281",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2014",3978.35911791312
"4282",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2015",4134.51797370808
"4283",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2016",4290.67682950304
"4284",30.24604,-87.70082,"Gulf Shores","Alabama","Baldwin County","US","2017",4446.83568529799
"4285",29.81188,-85.30297,"Port Saint Joe","Florida","Gulf County","US","1990",245.462150059426
"4286",29.81188,-85.30297,"Port Saint Joe","Florida","Gulf County","US","1991",401.374418905819
"4287",29.81188,-85.30297,"Port Saint Joe","Florida","Gulf County","US","1992",557.286687752213
"4288",29.81188,-85.30297,"Port Saint Joe","Florida","Gulf County","US","1993",713.198956598606
"4289",29.81188,-85.30297,"Port Saint Joe","Florida","Gulf County","US","1994",869.111225445
"4290",29.81188,-85.30297,"Port Saint Joe","Florida","Gulf County","US","1995",1025.02349429139
"4291",29.81188,-85.30297,"Port Saint Joe","Florida","Gulf County","US","1996",1180.93576313779
"4292",29.81188,-85.30297,"Port Saint Joe","Florida","Gulf County","US","1997",1336.84803198418
"4293",29.81188,-85.30297,"Port Saint Joe","Florida","Gulf County","US","1998",1492.76030083057
"4294",29.81188,-85.30297,"Port Saint Joe","Florida","Gulf County","US","1999",1648.67256967697
"4295",29.81188,-85.30297,"Port Saint Joe","Florida","Gulf County","US","2000",1804.58483852336
"4296",29.81188,-85.30297,"Port Saint Joe","Florida","Gulf County","US","2001",1960.49710736975
"4297",29.81188,-85.30297,"Port Saint Joe","Florida","Gulf County","US","2002",2116.40937621615
